,Gender,Tinggal_Dengan,Status_Kerja,Biaya,Tgl_Daftar_Kuliah,Alamat,UKM,Organisasi_Kampus,Lama_Kuliah,Fakultas
9255,1,1,0,2,0,3,2,1,7,2
9256,0,1,1,0,0,3,1,0,6,3
9257,1,0,0,1,0,4,2,0,1,2
9258,1,0,1,1,0,0,3,0,7,4
9259,0,1,0,2,0,1,0,0,3,0
9260,1,0,0,2,1,1,4,1,0,2
9261,0,1,1,1,1,4,4,1,1,4
9262,0,1,0,1,0,3,0,0,1,4
9263,1,1,1,0,0,3,4,0,1,3
9264,1,1,1,1,1,5,4,0,4,3
9265,0,1,1,1,0,1,1,0,3,4
9266,0,0,0,1,0,0,4,0,7,1
9267,1,0,1,1,1,4,1,0,0,3
9268,0,0,0,2,0,2,2,0,1,0
9269,1,1,0,1,0,4,2,1,2,1
9270,1,0,0,1,1,4,3,0,0,2
9271,0,1,0,1,0,3,3,0,1,4
9272,1,1,1,2,0,3,3,1,5,1
9273,0,1,1,2,1,0,0,0,2,4
9274,0,0,1,0,0,3,1,1,1,3
9275,1,1,0,1,1,1,4,0,3,1
9276,1,1,0,1,0,2,1,0,3,3
9277,1,1,0,1,1,2,4,1,7,1
9278,1,0,1,2,1,0,2,1,3,2
9279,0,1,1,2,0,4,2,0,4,2
9280,1,1,0,0,0,5,0,0,5,0
9281,1,1,0,1,0,4,3,1,5,3
9282,1,1,1,0,0,0,1,1,1,0
9283,1,1,1,2,0,1,1,1,5,0
9284,0,1,1,2,1,1,0,0,3,4
9285,0,1,1,0,0,3,4,1,7,2
9286,0,0,0,1,0,4,4,0,6,4
9287,1,0,1,1,1,5,0,1,3,3
9288,0,1,0,2,1,1,3,1,7,0
9289,0,0,0,1,0,0,1,0,5,0
9290,0,0,1,1,0,1,2,0,7,2
9291,1,0,1,2,1,2,2,0,0,1
9292,1,0,1,1,1,3,2,1,7,0
9293,0,0,1,0,0,5,1,0,0,0
9294,1,1,1,1,0,4,0,1,0,4
9295,0,0,0,0,0,5,0,1,2,0
9296,0,0,0,0,1,5,2,0,0,4
9297,1,0,0,2,1,0,2,0,2,2
9298,0,1,0,2,1,2,1,1,4,4
9299,0,1,1,1,0,5,2,1,7,2
9300,0,1,0,2,1,1,4,0,4,2
9301,1,1,0,1,1,3,1,1,7,3
9302,0,0,1,1,0,2,3,0,1,3
9303,0,1,0,2,1,4,1,0,7,2
9304,1,1,1,0,0,5,2,1,1,3
9305,0,1,1,0,1,1,0,1,3,1
9306,1,0,1,1,0,2,3,0,7,0
9307,1,1,1,1,0,4,0,0,1,3
9308,0,1,1,2,0,2,1,1,7,2
9309,0,1,1,2,0,1,0,1,7,2
9310,1,1,0,1,1,4,2,1,7,4
9311,0,1,1,0,0,3,2,0,1,4
9312,0,1,0,2,0,3,0,0,7,2
9313,0,1,0,1,1,1,4,0,5,4
9314,1,1,1,2,0,3,3,1,2,2
9315,1,1,1,0,0,5,2,1,5,3
9316,1,1,0,2,0,0,3,1,4,0
9317,1,0,0,2,0,2,0,1,0,0
9318,0,0,1,2,1,4,2,0,1,4
9319,0,0,1,0,1,1,0,1,7,2
9320,1,1,0,0,0,2,0,1,3,0
9321,1,1,1,2,1,0,2,0,1,1
9322,1,1,1,2,0,1,0,1,3,0
9323,0,1,1,0,1,2,2,0,2,4
9324,0,0,0,2,0,3,4,0,6,1
9325,1,1,1,2,0,5,4,0,0,3
9326,0,1,1,0,0,1,4,0,7,1
9327,0,0,0,0,1,5,2,1,1,4
9328,1,1,0,1,0,4,0,1,1,2
9329,1,0,0,2,1,0,2,0,3,0
9330,1,0,0,2,0,1,2,0,5,3
9331,1,1,0,0,0,2,2,1,5,1
9332,0,1,0,0,0,0,0,0,1,0
9333,0,0,0,0,1,4,3,0,0,1
9334,1,0,0,0,1,4,3,1,5,2
9335,0,1,1,1,1,2,4,0,5,4
9336,0,0,0,1,0,1,3,1,4,3
9337,1,0,0,1,0,2,2,1,5,1
9338,1,1,1,1,1,3,2,1,5,4
9339,1,0,1,1,1,0,0,0,5,3
9340,0,1,0,0,0,0,1,1,4,1
9341,1,0,1,1,1,1,1,1,7,4
9342,0,1,1,1,0,4,2,1,2,4
9343,1,1,1,2,1,5,4,1,3,3
9344,1,0,0,1,1,5,0,1,0,4
9345,0,1,1,0,0,4,1,0,7,2
9346,0,1,1,1,1,4,2,1,4,1
9347,1,0,1,1,0,5,1,1,2,2
9348,1,1,1,0,1,1,2,0,3,3
9349,1,1,0,1,0,0,3,0,2,2
9350,1,1,1,1,0,5,0,0,1,2
9351,0,1,0,1,1,3,4,0,7,3
9352,1,1,0,1,1,0,4,0,0,2
9353,1,0,1,2,0,0,1,1,6,1
9354,0,0,0,2,0,5,0,0,2,4
9355,1,1,1,1,0,5,4,1,2,1
9356,1,0,1,2,1,4,1,0,2,3
9357,0,0,1,1,1,3,1,1,5,0
9358,0,1,0,0,0,1,2,1,7,4
9359,1,0,1,2,0,4,0,0,2,3
9360,0,1,0,2,1,5,4,1,7,1
9361,0,1,1,2,1,3,4,1,5,4
9362,0,0,0,0,0,5,2,1,1,4
9363,1,1,1,0,0,4,3,1,2,0
9364,0,1,1,0,0,4,4,0,3,3
9365,0,0,1,2,0,0,4,1,2,4
9366,1,1,1,1,0,3,0,0,3,3
9367,1,0,1,1,0,0,4,1,3,2
9368,1,1,1,1,1,3,0,1,5,0
9369,0,1,0,2,0,3,1,1,5,3
9370,0,1,0,1,0,3,1,1,7,1
9371,1,1,1,0,1,2,2,0,3,0
9372,0,1,1,2,0,1,4,0,1,2
9373,1,0,1,0,0,4,4,0,0,2
9374,0,1,0,2,0,2,2,1,5,1
9375,1,0,1,1,1,0,0,0,0,3
9376,1,1,0,0,0,4,4,0,7,0
9377,1,0,0,0,1,3,3,0,5,0
9378,1,1,0,2,0,0,1,1,3,2
9379,0,1,1,1,0,4,2,0,3,2
9380,1,1,0,0,1,2,0,0,7,3
9381,1,1,0,0,0,0,1,0,4,2
9382,0,1,0,1,0,1,0,1,1,3
9383,1,1,0,1,0,1,2,0,4,1
9384,0,1,0,2,0,0,1,0,0,0
9385,0,1,1,0,0,3,4,0,3,1
9386,1,0,1,2,1,0,3,1,0,3
9387,1,0,0,1,1,1,4,1,6,0
9388,1,1,0,0,0,1,4,0,3,1
9389,1,1,0,2,1,3,4,0,3,0
9390,0,1,0,2,1,4,4,1,3,4
9391,0,0,1,1,0,5,2,1,7,1
9392,0,1,1,2,1,1,0,0,0,2
9393,0,1,1,2,0,5,2,0,2,0
9394,1,1,1,2,0,0,4,1,7,3
9395,0,1,0,1,0,0,1,1,4,1
9396,1,1,0,2,1,2,2,0,1,1
9397,0,1,0,2,1,2,1,0,5,3
9398,1,1,1,1,0,0,0,0,0,0
9399,1,1,1,0,0,2,2,1,5,0
9400,1,1,0,1,0,2,2,0,3,0
9401,0,1,1,0,0,5,1,1,2,2
9402,0,0,1,1,0,5,2,1,2,3
9403,1,1,1,0,0,4,3,1,4,4
9404,1,1,1,1,1,4,0,0,0,1
9405,0,1,1,0,1,0,1,1,1,2
9406,1,0,0,1,0,3,3,0,4,3
9407,1,1,0,1,1,5,0,0,5,3
9408,1,1,0,1,0,5,2,1,6,4
9409,0,1,1,0,1,0,4,1,5,4
9410,0,1,0,1,0,2,1,1,6,4
9411,1,1,0,1,1,5,4,0,4,3
9412,0,1,0,1,1,5,1,1,1,2
9413,0,1,0,0,1,1,0,0,6,4
9414,1,1,1,0,0,1,3,0,7,1
9415,0,1,0,1,0,2,1,0,3,3
9416,1,1,0,0,0,0,4,1,7,0
9417,1,1,0,2,1,2,4,1,5,3
9418,0,1,1,2,0,0,2,1,5,2
9419,0,1,1,2,0,0,3,1,7,1
9420,1,0,0,0,1,3,3,1,4,2
9421,1,1,1,0,0,5,0,1,7,2
9422,0,0,1,2,0,4,0,1,5,1
9423,1,1,0,2,1,2,1,1,0,4
9424,0,1,1,1,1,2,3,1,2,1
9425,1,0,0,0,0,4,2,1,7,2
9426,1,1,1,1,1,5,0,0,6,4
9427,0,1,1,0,0,3,2,0,1,3
9428,0,1,1,2,0,4,1,1,1,1
9429,0,0,0,1,0,4,3,1,4,0
9430,0,1,1,0,0,2,0,1,0,3
9431,0,0,1,0,1,4,1,1,7,3
9432,0,1,0,0,1,0,2,1,7,2
9433,1,0,0,0,0,3,0,0,4,2
9434,0,1,0,2,0,0,4,0,6,0
9435,1,1,1,2,1,5,2,1,2,1
9436,1,1,1,0,0,1,4,0,6,0
9437,0,1,0,1,1,3,3,1,4,2
9438,0,0,1,2,1,0,4,0,1,4
9439,0,1,1,1,0,5,0,0,4,3
9440,0,1,0,0,0,3,1,1,3,3
9441,0,1,0,0,0,1,3,1,1,0
9442,0,1,0,0,0,5,2,0,4,0
9443,1,0,1,1,0,3,1,0,2,0
9444,0,1,0,1,0,4,0,0,6,1
9445,1,1,0,0,0,5,2,0,6,2
9446,0,1,1,2,1,2,1,1,0,1
9447,0,1,0,0,1,3,1,1,0,0
9448,0,1,1,2,1,5,3,0,7,4
9449,0,0,1,1,0,4,2,0,5,1
9450,1,1,1,0,0,2,2,1,4,4
9451,0,0,1,1,0,5,3,0,5,1
9452,1,1,1,1,0,3,3,0,0,3
9453,0,1,1,2,0,3,2,0,5,3
9454,1,1,0,2,0,1,2,1,2,4
9455,1,0,0,1,0,0,3,0,3,3
9456,0,1,0,2,1,0,1,0,1,4
9457,0,1,1,1,0,3,1,1,0,2
9458,0,1,1,0,0,3,4,1,7,4
9459,1,1,1,1,0,0,4,1,7,0
9460,0,0,0,2,0,5,1,1,3,2
9461,0,1,1,1,0,1,4,1,0,1
9462,0,1,1,1,0,2,2,0,7,0
9463,1,1,1,1,0,5,0,0,6,3
9464,0,1,1,1,0,2,1,0,7,1
9465,0,0,1,1,0,0,3,0,2,1
9466,1,1,0,2,0,0,4,0,4,4
9467,1,1,0,0,0,4,1,1,5,4
9468,1,1,0,2,1,4,3,0,0,0
9469,1,1,1,0,0,4,1,1,5,3
9470,1,1,1,2,1,2,0,1,3,2
9471,1,0,0,1,0,5,4,1,5,3
9472,0,1,1,0,1,4,2,0,2,1
9473,0,1,0,0,1,1,2,1,6,1
9474,1,0,0,0,1,3,2,0,4,3
9475,1,1,1,2,0,5,3,0,2,1
9476,0,0,0,1,0,2,3,0,7,4
9477,0,1,1,2,0,1,2,0,7,2
9478,1,1,1,0,0,1,3,1,4,0
9479,1,1,1,2,1,0,4,1,5,0
9480,0,0,0,0,0,2,0,0,1,2
9481,1,0,0,1,1,3,1,0,1,1
9482,1,1,0,1,0,4,4,1,2,0
9483,0,1,0,2,0,0,0,1,2,2
9484,1,1,0,1,0,2,0,0,2,3
9485,1,1,1,0,0,4,4,0,3,2
9486,0,1,1,2,0,4,3,0,3,2
9487,0,0,0,2,1,0,1,1,3,4
9488,1,1,1,1,0,1,4,1,6,2
9489,1,1,0,1,0,2,2,0,0,1
9490,1,1,0,0,0,4,2,0,6,4
9491,0,1,0,1,0,2,2,0,2,0
9492,0,0,1,1,1,4,4,0,7,4
9493,0,1,0,0,0,3,2,1,7,0
9494,0,1,0,0,1,0,0,1,3,3
9495,0,0,0,2,0,3,2,0,7,0
9496,1,1,1,1,1,0,4,1,1,1
9497,0,1,1,2,0,5,1,1,5,3
9498,1,0,0,2,0,5,1,0,1,1
9499,1,1,0,2,1,1,4,0,7,3
9500,0,1,1,1,0,5,0,1,0,3
9501,0,1,1,1,0,3,2,0,1,1
9502,1,1,0,2,1,1,2,1,0,4
9503,0,1,1,2,0,1,0,0,7,1
9504,1,0,1,1,1,0,1,0,2,4
9505,1,1,0,2,1,2,1,0,3,2
9506,0,0,1,0,0,1,0,0,3,3
9507,0,1,0,2,0,1,0,0,2,3
9508,1,1,0,0,0,3,2,1,1,2
9509,0,1,1,0,0,3,3,0,6,4
9510,0,1,1,2,0,3,2,0,0,3
9511,0,0,0,0,1,2,4,0,4,4
9512,0,1,1,2,0,0,4,0,3,4
9513,1,1,1,1,0,4,0,0,3,4
9514,1,0,1,0,0,2,3,1,0,3
9515,1,1,0,2,0,5,2,0,7,4
9516,0,1,1,0,0,2,1,0,5,3
9517,1,0,0,2,0,2,4,1,7,0
9518,1,1,0,2,1,4,4,0,2,2
9519,0,1,0,1,1,4,2,0,5,1
9520,0,0,0,2,1,2,3,0,2,3
9521,1,1,0,2,0,0,4,0,0,4
9522,0,0,0,0,0,4,1,1,3,0
9523,0,1,0,1,1,5,4,1,5,1
9524,1,1,1,0,1,0,1,1,2,1
9525,0,0,1,1,0,1,1,1,2,1
9526,1,1,0,2,0,3,2,1,0,0
9527,0,0,1,0,1,0,3,1,6,3
9528,0,1,0,1,1,4,3,1,1,0
9529,0,1,0,0,0,3,1,0,0,0
9530,1,0,0,0,0,2,2,0,0,3
9531,0,1,1,1,1,0,3,1,2,2
9532,0,1,0,1,0,1,2,0,0,4
9533,0,1,1,2,0,1,3,0,5,2
9534,0,1,1,1,1,0,4,1,4,0
9535,0,0,0,2,0,1,0,0,0,1
9536,1,1,0,0,1,1,2,1,7,3
9537,1,1,0,0,1,2,1,0,3,0
9538,0,1,0,1,0,1,0,1,6,0
9539,1,0,1,1,1,4,1,0,0,4
9540,1,0,0,2,0,0,1,0,1,2
9541,1,1,1,1,0,2,0,1,4,4
9542,0,1,1,2,0,3,0,1,0,1
9543,0,0,1,0,1,3,4,0,6,3
9544,0,1,0,2,1,2,1,1,5,0
9545,0,1,1,2,0,5,4,1,3,4
9546,1,1,1,0,1,4,4,0,2,3
9547,0,1,1,1,0,2,0,0,2,3
9548,0,0,0,2,0,4,1,0,6,2
9549,0,1,1,1,0,4,4,1,3,2
9550,0,1,1,2,0,5,1,0,2,1
9551,1,1,0,1,0,2,2,0,0,4
9552,1,1,0,1,0,0,4,1,6,1
9553,0,0,1,0,0,1,0,1,6,1
9554,0,1,1,2,0,4,4,0,4,1
9555,1,1,1,0,0,0,2,1,7,0
9556,0,1,1,1,0,4,2,1,3,0
9557,0,0,1,0,1,5,2,0,4,1
9558,1,1,1,1,0,5,1,1,5,2
9559,1,0,0,2,1,1,4,1,7,1
9560,1,0,0,0,1,5,3,0,5,2
9561,0,0,0,0,0,0,0,1,2,4
9562,0,1,1,2,0,0,1,0,2,0
9563,0,1,0,2,0,2,2,0,6,4
9564,1,1,0,2,0,2,3,0,5,2
9565,1,0,1,2,1,0,2,1,5,2
9566,1,1,1,0,1,3,0,1,7,3
9567,1,0,1,2,0,3,4,1,1,1
9568,0,1,1,1,0,2,2,1,6,2
9569,0,1,1,1,0,1,2,0,6,4
9570,0,1,0,2,1,0,2,0,4,3
9571,0,1,0,0,1,1,2,1,1,4
9572,0,1,1,2,0,0,4,1,0,0
9573,0,1,0,2,0,2,1,1,2,4
9574,0,1,1,2,0,4,4,0,2,3
9575,1,1,1,0,1,1,1,0,6,3
9576,1,1,0,0,0,0,1,1,7,3
9577,0,1,0,2,0,3,0,1,7,0
9578,1,0,1,1,0,4,0,1,3,2
9579,1,0,0,0,0,3,1,1,5,3
9580,1,0,1,1,1,2,1,0,5,3
9581,0,1,0,2,1,0,2,1,7,1
9582,0,0,0,0,0,4,0,1,5,0
9583,1,1,0,1,0,0,0,0,2,4
9584,1,0,0,0,0,0,3,0,5,0
9585,0,0,0,1,1,1,3,1,6,4
9586,0,1,0,1,0,2,3,0,3,0
9587,0,1,1,0,1,3,2,0,1,1
9588,1,0,1,1,0,3,1,0,5,1
9589,1,1,0,1,0,4,2,0,7,0
9590,1,0,0,2,0,5,1,1,6,3
9591,0,1,1,2,1,0,0,1,5,3
9592,1,1,1,0,0,5,1,0,0,3
9593,1,1,1,0,0,1,4,1,7,0
9594,0,1,0,2,0,2,3,1,6,2
9595,1,1,0,0,1,3,0,1,0,0
9596,1,1,0,0,0,4,4,0,0,3
9597,1,1,0,1,0,5,2,0,7,0
9598,0,1,0,1,0,2,3,0,3,4
9599,0,1,1,2,1,4,2,1,4,4
9600,1,0,1,0,0,1,3,0,6,1
9601,1,1,1,0,0,1,2,1,0,1
9602,1,1,0,2,0,0,4,0,6,2
9603,1,0,0,1,0,2,4,1,2,3
9604,0,0,0,0,0,5,0,0,2,2
9605,1,1,1,1,1,1,4,0,3,4
9606,0,1,1,0,0,1,0,1,5,1
9607,0,1,1,0,1,1,3,1,1,1
9608,1,0,0,0,0,4,2,0,2,2
9609,1,1,1,2,1,5,0,1,3,3
9610,1,1,0,2,0,4,4,1,0,0
9611,0,1,1,1,1,0,3,1,6,2
9612,1,1,0,0,1,1,2,0,3,0
9613,0,0,1,2,0,0,4,1,2,4
9614,1,1,0,1,0,1,4,1,3,1
9615,1,1,1,2,0,1,2,0,1,0
9616,0,0,1,1,1,3,3,0,1,4
9617,0,0,1,1,1,4,2,0,7,0
9618,1,1,1,1,1,3,1,0,0,3
9619,0,0,0,2,0,2,2,1,7,0
9620,1,0,0,0,0,0,1,0,5,3
9621,0,0,1,0,1,4,3,1,4,1
9622,1,1,1,0,0,0,3,0,7,1
9623,1,1,0,2,0,0,2,1,7,4
9624,0,1,0,0,0,4,2,0,1,0
9625,1,1,0,1,0,1,1,1,5,4
9626,0,1,1,1,0,1,1,0,1,4
9627,0,1,0,1,0,5,1,1,5,2
9628,0,1,1,2,1,5,2,0,4,3
9629,1,0,0,1,1,4,4,0,3,4
9630,0,1,0,0,0,2,1,1,3,1
9631,1,0,1,1,0,5,2,1,1,0
9632,1,1,1,0,0,0,2,0,1,3
9633,1,0,0,0,0,3,2,0,7,0
9634,0,1,0,1,1,5,2,0,0,3
9635,0,0,0,0,0,0,0,0,3,0
9636,1,1,0,1,0,4,2,0,6,2
9637,0,0,1,1,1,1,0,1,2,0
9638,1,1,0,0,1,0,4,0,2,4
9639,1,0,0,0,1,3,0,0,5,0
9640,0,1,0,1,1,5,3,0,4,0
9641,1,1,1,0,1,5,3,0,1,3
9642,1,1,0,1,1,3,1,0,5,4
9643,0,0,0,1,0,5,3,0,5,2
9644,1,0,1,0,0,5,0,0,3,3
9645,1,1,0,0,1,0,0,0,3,2
9646,1,1,1,0,1,1,1,1,7,0
9647,0,0,1,0,1,2,3,0,4,1
9648,1,1,0,2,1,3,3,1,4,0
9649,1,1,0,1,0,1,4,1,5,4
9650,0,1,1,1,1,0,4,0,1,4
9651,0,0,0,1,0,3,0,1,6,1
9652,1,0,0,2,0,3,4,1,4,4
9653,1,0,0,2,1,3,2,0,3,0
9654,1,1,1,0,0,5,1,1,0,4
9655,1,1,0,1,0,2,1,1,4,2
9656,0,1,0,2,0,2,3,1,6,1
9657,1,1,0,1,1,5,3,0,6,3
9658,1,0,0,0,0,3,1,1,3,3
9659,1,1,0,0,0,4,1,1,4,1
9660,0,0,1,2,0,0,1,1,5,1
9661,0,1,1,2,0,2,0,1,4,4
9662,1,0,0,2,0,3,2,0,2,1
9663,0,1,1,0,0,2,1,1,0,2
9664,1,1,1,0,0,0,1,0,4,0
9665,1,1,0,0,0,0,3,0,4,0
9666,1,0,1,0,0,0,2,0,5,2
9667,0,1,1,1,1,2,1,0,0,4
9668,1,1,1,1,1,3,3,1,1,4
9669,1,1,0,0,1,5,3,0,1,2
9670,1,1,0,2,0,0,1,0,1,0
9671,0,0,1,0,1,1,3,1,4,1
9672,0,1,0,1,0,5,3,0,1,2
9673,0,1,0,1,0,5,2,1,7,0
9674,1,1,0,2,0,1,1,1,5,2
9675,0,1,1,1,0,3,0,0,5,0
9676,1,0,1,2,0,1,2,1,3,2
9677,0,1,1,1,1,3,4,0,6,2
9678,0,1,1,1,0,4,3,0,1,4
9679,1,0,0,0,0,4,3,1,5,3
9680,1,1,1,2,1,0,3,1,4,4
9681,0,1,0,0,0,2,3,1,4,0
9682,0,0,0,0,0,2,0,0,4,0
9683,1,1,1,0,0,4,2,0,0,4
9684,0,1,1,0,0,5,0,0,0,3
9685,0,1,1,1,0,1,4,0,2,2
9686,1,1,1,0,0,3,2,0,1,3
9687,1,1,0,1,0,1,4,1,3,1
9688,0,1,0,2,1,0,2,0,6,0
9689,1,0,1,0,1,4,2,1,2,1
9690,1,1,0,1,1,5,3,0,7,4
9691,1,1,0,1,1,1,3,0,7,1
9692,0,0,1,2,1,0,4,0,5,2
9693,0,0,1,1,0,5,3,0,5,0
9694,1,1,0,1,0,3,1,1,6,4
9695,0,0,1,1,1,1,3,0,1,2
9696,1,1,1,2,1,2,4,1,1,1
9697,0,1,0,1,1,2,0,1,0,1
9698,0,0,1,1,1,2,3,1,6,1
9699,1,1,1,2,0,0,3,1,7,0
9700,1,1,0,2,0,1,3,1,4,2
9701,0,1,0,1,1,3,4,0,2,2
9702,0,1,1,2,0,5,1,1,2,1
9703,0,0,0,0,0,4,3,0,3,2
9704,1,1,0,1,0,1,2,0,7,4
9705,1,1,0,2,0,1,2,0,1,4
9706,1,1,1,1,1,2,2,0,1,0
9707,0,0,0,0,0,4,2,0,1,0
9708,0,0,1,0,0,3,3,0,3,0
9709,0,1,0,0,1,4,3,1,4,2
9710,0,1,1,1,0,5,1,0,0,1
9711,1,0,0,2,1,1,4,0,2,1
9712,0,1,0,0,0,2,1,0,4,1
9713,1,0,0,1,0,5,2,0,1,1
9714,0,0,1,0,0,3,3,1,7,4
9715,0,1,1,1,0,5,4,0,3,1
9716,0,1,0,2,1,1,4,0,5,3
9717,1,1,0,1,0,2,0,0,4,4
9718,0,1,0,0,1,3,1,1,5,3
9719,1,0,1,0,0,2,0,0,4,4
9720,1,1,0,0,0,0,2,1,3,2
9721,1,1,0,2,1,3,2,0,6,4
9722,0,1,1,0,0,1,2,0,6,4
9723,1,0,1,0,0,1,0,1,5,2
9724,0,0,1,2,0,0,3,0,0,4
9725,1,0,1,1,0,3,4,0,5,3
9726,0,1,1,0,0,0,4,1,5,4
9727,1,1,0,0,1,2,3,1,7,3
9728,0,1,1,2,0,1,3,0,4,0
9729,1,1,1,2,0,3,0,0,0,4
9730,0,1,0,2,0,2,3,1,0,4
9731,1,1,0,2,0,2,2,0,0,4
9732,1,0,0,1,0,5,1,0,5,2
9733,0,1,1,2,0,4,0,0,6,4
9734,0,1,0,1,0,5,1,0,2,1
9735,0,0,1,1,1,5,4,1,0,3
9736,1,1,1,0,0,1,0,1,3,0
9737,1,0,0,0,0,3,4,0,2,3
9738,1,1,0,0,1,2,4,1,2,3
9739,0,0,0,0,0,5,1,0,2,1
9740,1,0,1,1,1,0,4,0,2,3
9741,1,1,0,2,1,0,2,0,2,1
9742,0,1,1,0,1,2,0,0,2,0
9743,1,1,0,1,0,0,1,1,6,1
9744,1,1,0,1,0,1,4,0,3,1
9745,1,0,0,2,0,2,1,1,7,4
9746,0,0,0,2,1,4,2,1,4,0
9747,0,0,0,1,0,4,1,0,4,4
9748,1,1,1,1,1,2,2,0,3,3
9749,0,1,0,2,0,4,1,0,0,1
9750,0,1,1,2,1,0,3,1,2,4
9751,0,1,1,1,0,0,4,0,0,3
9752,0,1,0,0,0,4,4,1,2,2
9753,0,0,0,2,0,0,4,0,2,1
9754,0,1,0,2,0,0,2,0,4,1
9755,1,1,0,1,1,4,3,0,1,3
9756,1,1,1,0,1,1,2,0,3,2
9757,0,1,1,0,1,5,3,1,0,2
9758,0,0,0,0,0,1,4,1,2,3
9759,1,1,1,1,1,5,2,0,3,3
9760,0,1,1,0,0,4,0,0,6,0
9761,1,1,0,0,1,5,3,0,4,1
9762,0,1,0,2,0,3,2,1,5,4
9763,0,0,1,2,0,1,0,1,0,4
9764,1,0,0,1,0,4,2,1,0,3
9765,1,1,1,2,0,4,1,1,5,3
9766,1,0,1,2,1,5,0,0,4,0
9767,1,0,1,1,0,4,3,1,7,4
9768,0,0,0,2,0,5,3,1,2,1
9769,0,1,1,0,0,4,3,0,4,3
9770,1,1,1,1,0,5,1,1,7,0
9771,1,1,0,0,1,0,1,1,5,2
9772,0,1,0,0,0,1,0,1,7,3
9773,0,1,1,1,0,0,3,0,3,2
9774,1,1,1,0,1,2,4,1,5,2
9775,0,0,1,0,1,5,3,0,3,2
9776,1,1,0,2,1,0,0,1,5,1
9777,0,1,0,0,0,4,1,1,4,1
9778,0,0,0,2,0,0,2,1,6,2
9779,1,0,0,0,0,4,0,1,2,0
9780,0,1,0,1,0,5,4,1,7,4
9781,0,1,0,2,0,4,4,1,0,2
9782,1,0,1,0,0,5,4,1,4,1
9783,0,1,1,0,0,2,4,1,7,4
9784,1,1,0,1,0,1,2,1,5,1
9785,0,1,1,2,1,0,3,0,1,0
9786,0,1,0,2,0,4,1,0,2,0
9787,1,1,1,0,0,3,4,1,0,3
9788,0,1,0,1,1,0,2,0,3,3
9789,0,1,1,1,1,3,2,0,7,2
9790,0,0,0,0,0,4,1,0,4,3
9791,0,0,0,2,0,4,2,0,7,0
9792,0,1,0,0,0,0,1,1,5,1
9793,0,0,1,1,0,3,2,1,3,4
9794,0,1,0,1,0,4,0,1,0,4
9795,0,0,0,2,0,3,1,1,1,0
9796,1,1,1,2,0,2,0,0,3,4
9797,0,1,1,0,1,2,3,0,6,1
9798,1,1,0,1,1,5,3,0,1,0
9799,0,1,0,2,0,4,0,0,6,4
9800,1,0,0,2,0,3,2,1,5,0
9801,0,1,0,1,1,1,1,1,7,0
9802,0,0,0,1,1,5,3,1,4,1
9803,0,0,0,1,0,0,0,0,3,0
9804,0,1,1,2,0,1,2,1,3,2
9805,0,0,1,0,0,3,1,0,0,3
9806,1,0,0,1,0,4,0,0,0,1
9807,0,0,1,0,1,1,0,1,1,4
9808,1,1,1,0,0,1,2,1,0,0
9809,1,1,1,0,0,1,2,1,1,2
9810,1,1,0,2,1,1,0,0,6,3
9811,0,0,0,2,0,1,4,0,7,2
9812,1,1,0,1,0,3,1,0,1,0
9813,0,0,0,1,0,0,0,1,5,4
9814,1,0,1,1,1,4,2,1,7,2
9815,1,1,0,0,0,4,4,1,5,4
9816,1,1,1,2,0,2,1,1,2,1
9817,1,1,0,0,0,2,1,1,6,3
9818,0,0,0,0,1,3,4,1,1,1
9819,0,1,1,2,0,5,2,0,3,0
9820,0,0,1,2,0,3,1,0,7,3
9821,0,0,1,1,0,5,2,1,3,0
9822,1,0,1,1,0,4,3,0,5,0
9823,0,1,0,0,0,3,3,0,3,0
9824,1,1,1,0,0,2,0,0,3,2
9825,0,1,0,0,0,5,4,1,1,0
9826,1,0,1,1,0,5,1,0,4,3
9827,0,0,0,2,1,4,0,1,1,1
9828,0,1,0,0,0,0,0,1,2,4
9829,1,1,1,2,0,5,3,1,6,3
9830,1,0,1,0,1,1,0,1,7,4
9831,1,1,0,2,0,5,0,0,2,4
9832,1,0,1,1,1,1,3,0,2,4
9833,0,1,1,0,1,3,0,1,4,3
9834,1,1,1,1,0,5,2,0,6,1
9835,1,1,0,1,1,2,3,1,6,3
9836,1,0,1,2,0,1,0,0,0,4
9837,1,1,1,2,0,5,4,0,0,0
9838,0,0,1,0,0,1,3,0,5,4
9839,1,1,1,1,0,0,0,1,2,0
9840,1,1,1,2,1,1,4,0,2,2
9841,1,1,0,0,0,3,0,1,7,2
9842,1,1,0,1,0,5,4,1,0,3
9843,0,0,0,2,0,1,3,1,6,0
9844,1,1,1,1,1,5,4,0,7,0
9845,0,0,0,1,0,3,0,0,2,2
9846,1,1,0,2,0,2,4,0,5,0
9847,0,0,1,1,0,3,0,0,4,1
9848,1,0,0,2,0,2,0,0,1,3
9849,1,0,1,1,0,1,3,1,0,2
9850,0,0,1,0,1,3,3,0,2,2
9851,0,0,1,1,0,1,4,0,5,4
9852,1,0,0,0,0,4,0,1,2,3
9853,0,0,1,2,1,2,0,1,3,4
9854,1,1,0,0,0,1,4,0,0,3
9855,0,1,0,2,1,0,1,0,2,4
9856,0,0,0,1,0,5,2,0,2,2
9857,0,1,1,2,0,0,0,0,2,2
9858,0,1,0,0,0,2,3,0,2,0
9859,1,0,0,1,0,1,3,0,5,2
