TAHUN,NAMA PROVINSI,NAMA KABUPATEN/KOTA,NAMA KECAMATAN,NAMA KELURAHAN,LUAS WILAYAH (KM2),KEPADATAN (JIWA/KM2),JENIS KELAMIN,RENTANG UMUR,JUMLAH
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,6.28, 8216,Perempuan,70-74, 3738
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,6.28, 8216,Laki-laki,>75, 1708
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,6.28, 8216,Perempuan,>75, 1774
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Laki-laki,35-39, 3088
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Perempuan,35-39, 1767
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Laki-laki,40-44, 1635
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Perempuan,40-44, 3402
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Laki-laki,45-49, 1995
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Perempuan,45-49, 1784
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Laki-laki,50-54, 3779
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Perempuan,50-54, 1744
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Laki-laki,55-59, 1476
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Perempuan,55-59, 3220
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Laki-laki,60-64, 1424
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Perempuan,60-64, 1329
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Laki-laki,65-69, 2753
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Perempuan,65-69, 1256
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Laki-laki,70-74, 1114
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Perempuan,70-74, 2370
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Laki-laki,>75, 1007
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,3.27, 10838,Perempuan,>75, 876
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Laki-laki,35-39, 5931
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Perempuan,35-39, 3342
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Laki-laki,40-44, 3123
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Perempuan,40-44, 6465
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Laki-laki,45-49, 3553
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Perempuan,45-49, 3456
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Laki-laki,50-54, 7009
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Perempuan,50-54, 3205
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Laki-laki,55-59, 2994
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Perempuan,55-59, 6199
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Laki-laki,60-64, 2869
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Perempuan,60-64, 2667
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Laki-laki,65-69, 5536
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Perempuan,65-69, 2410
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Laki-laki,70-74, 2310
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Perempuan,70-74, 4720
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Laki-laki,>75, 1719
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,1.58, 44105,Perempuan,>75, 1688
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Laki-laki,35-39, 3910
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Perempuan,35-39, 2420
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Laki-laki,40-44, 2294
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Perempuan,40-44, 4714
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Laki-laki,45-49, 2626
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Perempuan,45-49, 2681
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Laki-laki,50-54, 5307
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Perempuan,50-54, 2239
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Laki-laki,55-59, 2110
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Perempuan,55-59, 4349
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Laki-laki,60-64, 1925
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Perempuan,60-64, 1641
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Laki-laki,65-69, 3566
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Perempuan,65-69, 1423
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Laki-laki,70-74, 1339
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Perempuan,70-74, 2762
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Laki-laki,>75, 1036
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,1.33, 35441,Perempuan,>75, 1121
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Laki-laki,35-39, 3260
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Perempuan,35-39, 2064
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Laki-laki,40-44, 1867
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Perempuan,40-44, 3931
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Laki-laki,45-49, 2296
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Perempuan,45-49, 2231
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Laki-laki,50-54, 4527
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Perempuan,50-54, 2095
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Laki-laki,55-59, 1898
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Perempuan,55-59, 3993
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Laki-laki,60-64, 1829
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Perempuan,60-64, 1643
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Laki-laki,65-69, 3472
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Perempuan,65-69, 1398
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Laki-laki,70-74, 1246
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Perempuan,70-74, 2644
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Laki-laki,>75, 996
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,1.33, 31357,Perempuan,>75, 1023
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Laki-laki,35-39, 3744
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Perempuan,35-39, 2235
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Laki-laki,40-44, 2093
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Perempuan,40-44, 4328
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Laki-laki,45-49, 2494
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Perempuan,45-49, 2393
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Laki-laki,50-54, 4887
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Perempuan,50-54, 1992
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Laki-laki,55-59, 1989
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Perempuan,55-59, 3981
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Laki-laki,60-64, 1681
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Perempuan,60-64, 1538
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Laki-laki,65-69, 3219
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Perempuan,65-69, 1289
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Laki-laki,70-74, 1173
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Perempuan,70-74, 2462
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Laki-laki,>75, 936
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,1.86, 22869,Perempuan,>75, 943
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Laki-laki,35-39, 6608
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Perempuan,35-39, 3954
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Laki-laki,40-44, 3748
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Perempuan,40-44, 7702
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Laki-laki,45-49, 4373
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Perempuan,45-49, 4297
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Laki-laki,50-54, 8670
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Perempuan,50-54, 3892
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Laki-laki,55-59, 3740
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Perempuan,55-59, 7632
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Laki-laki,60-64, 3301
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Perempuan,60-64, 3007
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Laki-laki,65-69, 6308
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Perempuan,65-69, 2420
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Laki-laki,70-74, 2257
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Perempuan,70-74, 4677
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Laki-laki,>75, 1853
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,2.37, 34123,Perempuan,>75, 1897
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Laki-laki,35-39, 2259
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Perempuan,35-39, 1380
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Laki-laki,40-44, 1354
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Perempuan,40-44, 2734
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Laki-laki,45-49, 1674
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Perempuan,45-49, 1475
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Laki-laki,50-54, 3149
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Perempuan,50-54, 1442
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Laki-laki,55-59, 1248
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Perempuan,55-59, 2690
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Laki-laki,60-64, 1286
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Perempuan,60-64, 1048
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Laki-laki,65-69, 2334
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Perempuan,65-69, 1034
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Laki-laki,70-74, 886
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Perempuan,70-74, 1920
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Laki-laki,>75, 787
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5.77, 4981,Perempuan,>75, 676
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Laki-laki,35-39, 7178
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Perempuan,35-39, 4264
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Laki-laki,40-44, 4133
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Perempuan,40-44, 8397
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Laki-laki,45-49, 5086
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Perempuan,45-49, 4635
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Laki-laki,50-54, 9721
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Perempuan,50-54, 4374
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Laki-laki,55-59, 3828
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Perempuan,55-59, 8202
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Laki-laki,60-64, 3702
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Perempuan,60-64, 3195
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Laki-laki,65-69, 6897
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Perempuan,65-69, 2906
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Laki-laki,70-74, 2583
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Perempuan,70-74, 5489
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Laki-laki,>75, 2322
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,3.53, 24947,Perempuan,>75, 2104
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Laki-laki,35-39, 3005
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Perempuan,35-39, 1935
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Laki-laki,40-44, 1948
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Perempuan,40-44, 3883
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Laki-laki,45-49, 2238
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Perempuan,45-49, 2238
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Laki-laki,50-54, 4476
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Perempuan,50-54, 2045
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Laki-laki,55-59, 2014
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Perempuan,55-59, 4059
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Laki-laki,60-64, 1806
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Perempuan,60-64, 1687
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Laki-laki,65-69, 3493
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Perempuan,65-69, 1549
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Laki-laki,70-74, 1401
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Perempuan,70-74, 2950
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Laki-laki,>75, 1205
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,2.61, 16245,Perempuan,>75, 1211
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Laki-laki,35-39, 1045
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Perempuan,35-39, 517
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Laki-laki,40-44, 572
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Perempuan,40-44, 1089
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Laki-laki,45-49, 655
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Perempuan,45-49, 666
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Laki-laki,50-54, 1321
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Perempuan,50-54, 533
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Laki-laki,55-59, 541
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Perempuan,55-59, 1074
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Laki-laki,60-64, 482
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Perempuan,60-64, 474
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Laki-laki,65-69, 956
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Perempuan,65-69, 354
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Laki-laki,70-74, 301
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Perempuan,70-74, 655
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Laki-laki,>75, 277
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10.53, 1144,Perempuan,>75, 273
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10.56, 3243,Laki-laki,35-39, 2763
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10.56, 3243,Perempuan,35-39, 1631
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10.56, 3243,Laki-laki,40-44, 1635
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10.56, 3243,Perempuan,40-44, 3266
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10.56, 3243,Laki-laki,45-49, 1860
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10.56, 3243,Perempuan,45-49, 1851
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10.56, 3243,Laki-laki,50-54, 3711
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10.56, 3243,Perempuan,50-54, 1545
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10.56, 3243,Laki-laki,55-59, 1453
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10.56, 3243,Perempuan,55-59, 2998
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10.56, 3243,Laki-laki,60-64, 1359
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10.56, 3243,Perempuan,60-64, 1273
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10.56, 3243,Laki-laki,65-69, 2632
 2013,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10.56, 3243,Perempuan,65-69, 1102
